0:00:00.062486: Frequency: 2.942726775082116e-44, Amplitude: 1.401298464324817e-44, Offset: 89.99984741210938, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:15.897208: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:15.990977: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:16.100336: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:16.194086: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:16.272210: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:16.350329: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:16.490957: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:16.553460: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:16.647205: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:16.772709: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:16.850839: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:16.945170: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:17.007663: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:17.132638: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:17.226402: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:17.304534: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:17.429399: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:17.508300: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:17.586429: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:17.711435: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:17.790016: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:17.867996: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:17.993757: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:18.071895: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:18.150022: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:18.243780: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:18.353146: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:18.431251: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:18.556266: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:18.634733: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:18.712856: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:18.790972: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:18.900937: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:18.994676: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:19.104042: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:19.182199: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:19.260279: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:19.385297: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:19.464004: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:19.589021: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:19.667132: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:19.760888: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:19.839011: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:19.932773: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:20.042133: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:20.120256: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:20.214003: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:20.323375: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:20.417153: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:20.479643: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:20.604640: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:20.667132: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:20.792149: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:20.885901: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:20.995265: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:21.073393: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:21.167138: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:21.276515: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:21.354635: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:21.432766: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:21.542121: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:21.635887: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:21.714009: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:21.808200: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:21.917576: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:21.995709: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:22.073791: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:22.198813: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:22.277520: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:22.355667: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:22.496263: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:22.574389: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:22.652513: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:22.777530: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:22.840055: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:22.933767: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:23.058764: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:23.136887: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:23.215014: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:23.308768: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:23.386875: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:23.511886: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:23.590010: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:23.715011: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:23.793137: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:23.871263: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:23.996259: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:24.074387: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:24.168140: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:24.261885: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:24.324386: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:24.449395: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:24.511903: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:24.652523: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:24.715009: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:24.808759: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:24.918133: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:24.996249: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:25.090011: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:25.199389: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:25.277501: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:25.355646: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:25.480560: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:25.558764: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:25.683762: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:25.761875: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:25.840019: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:25.965010: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:26.043135: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:26.121266: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:26.199394: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:26.324396: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:26.402521: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:26.527510: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:26.605634: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:26.683761: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:26.777512: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:26.855634: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:26.980674: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:27.074393: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:27.152520: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
0:00:27.230638: Frequency: 2.802596928649634e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 0.0, Phase: 253.05252075195312
